page;compartiment;selecteur;avant_plan;arriere_plan;ratio;seuil_attendu;taille_px;graisse;extrait
admin-produits-import;conforme;a[href$="by-category"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/products/by-category" class="sidebar-item">Produits par catégorie</a>
admin-produits-import;conforme;a[href$="menus"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/menus" class="sidebar-item">Menus</a>
admin-produits-import;conforme;.sidebar-section:nth-child(4) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Stock</div>
admin-produits-import;conforme;a[href$="ingredients"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/ingredients" class="sidebar-item">Ingrédients</a>
admin-produits-import;conforme;.sidebar-section:nth-child(5) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Pilotage</div>
admin-produits-import;conforme;.sidebar-item[href$="orders"]:nth-child(2);#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/counter/orders" class="sidebar-item">Saisie commande</a>
admin-produits-import;conforme;a[href$="stats"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/stats" class="sidebar-item">Statistiques</a>
admin-produits-import;conforme;.sidebar-item[href$="orders"]:nth-child(4);#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/orders" class="sidebar-item">Commandes</a>
admin-produits-import;conforme;a[href$="display"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/kitchen/display" class="sidebar-item">Cuisine (KDS)</a>
admin-produits-import;conforme;.sidebar-section:nth-child(6) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Administration</div>
admin-produits-import;conforme;a[href$="users"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/users" class="sidebar-item">Utilisateurs</a>
admin-produits-import;conforme;a[href$="roles"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/roles" class="sidebar-item">Rôles</a>
admin-produits-import;conforme;h1;#1a1a1a;#f5f5f5;15,96;3:1;15.0pt (20px);bold;<h1 class="page-title">Importer des produits</h1>
admin-produits-import;conforme;.page-subtitle;#69707d;#f5f5f5;4,57;4.5:1;9.8pt (13px);normal;<p class="page-subtitle">Un fichier CSV, plusieurs produits et leurs recettes en une fois</p>
admin-produits-import;conforme;p:nth-child(1);#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<p>Le fichier contient une ligne par ingrédient d'un produit (une ligne sans ingrédient est autorisé
admin-produits-import;conforme;p:nth-child(2) > .btn-secondary.btn;#4a4a4a;#ffffff;8,86;4.5:1;9.8pt (13px);normal;<a class="btn btn-secondary" href="/admin/products/import/template">Télécharger le modèle CSV</a>
admin-produits-import;conforme;summary;#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);bold;<summary>Détail des colonnes attendues</summary>
admin-produits-import;conforme;label;#4a4a4a;#f5f5f5;8,12;4.5:1;9.0pt (12px);normal;<label class="form-label" for="csv_file">Fichier CSV</label>
admin-produits-import;conforme;#csv_file;#1a1a1a;#ffffff;17,4;4.5:1;9.8pt (13px);normal;<input class="form-input" type="file" id="csv_file" name="csv_file" accept=".csv,text/csv">
admin-produits-import;conforme;.btn-primary;#1a1a1a;#ffc72c;11,15;4.5:1;9.8pt (13px);normal;<button class="btn btn-primary" type="submit">Analyser le fichier (aperçu, aucune écriture)</button>
admin-produits-import;conforme;.btn-secondary.btn[href$="products"];#4a4a4a;#ffffff;8,86;4.5:1;9.8pt (13px);normal;<a class="btn btn-secondary" href="/admin/products">Annuler</a>
admin-produits-import;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;4.5:1;11.3pt (15px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
admin-produits-import;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;9.8pt (13px);bold;<span class="a11y-toggle__label">Police adaptée</span>
admin-produits-import-apercu;conforme;.topbar-user-avatar;#ffc72c;#1a1a1a;11,15;4.5:1;9.8pt (13px);bold;<div class="topbar-user-avatar">WA</div>
admin-produits-import-apercu;conforme;.topbar-user-name;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<div class="topbar-user-name">Wakdo Admin</div>
admin-produits-import-apercu;conforme;.topbar-user-role;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);normal;<div class="topbar-user-role">Administrateur</div>
admin-produits-import-apercu;conforme;.sidebar-brand-name;#1a1a1a;#ffffff;17,4;3:1;15.8pt (21px);bold;<span class="sidebar-brand-name">Wak<span>do</span></span>
admin-produits-import-apercu;conforme;.sidebar-brand-name > span;#ae7f09;#ffffff;3,59;3:1;15.8pt (21px);bold;<span>do</span>
admin-produits-import-apercu;conforme;.sidebar-section:nth-child(2) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Vue d'ensemble</div>
admin-produits-import-apercu;conforme;a[href$="dashboard"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/dashboard" class="sidebar-item">Tableau de bord</a>
admin-produits-import-apercu;conforme;.sidebar-section:nth-child(3) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Catalogue</div>
admin-produits-import-apercu;conforme;a[href$="categories"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/categories" class="sidebar-item">Catégories</a>
admin-produits-import-apercu;conforme;.active;#1a1a1a;#fff3d1;15,74;4.5:1;11.3pt (15px);normal;<a href="/admin/products" class="sidebar-item active">Produits</a>
admin-produits-import-apercu;conforme;a[href$="by-category"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/products/by-category" class="sidebar-item">Produits par catégorie</a>
admin-produits-import-apercu;conforme;a[href$="menus"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/menus" class="sidebar-item">Menus</a>
admin-produits-import-apercu;conforme;.sidebar-section:nth-child(4) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Stock</div>
admin-produits-import-apercu;conforme;a[href$="ingredients"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/ingredients" class="sidebar-item">Ingrédients</a>
admin-produits-import-apercu;conforme;.sidebar-section:nth-child(5) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Pilotage</div>
admin-produits-import-apercu;conforme;.sidebar-item[href$="orders"]:nth-child(2);#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/counter/orders" class="sidebar-item">Saisie commande</a>
admin-produits-import-apercu;conforme;a[href$="stats"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/stats" class="sidebar-item">Statistiques</a>
admin-produits-import-apercu;conforme;.sidebar-item[href$="orders"]:nth-child(4);#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/orders" class="sidebar-item">Commandes</a>
admin-produits-import-apercu;conforme;a[href$="display"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/kitchen/display" class="sidebar-item">Cuisine (KDS)</a>
admin-produits-import-apercu;conforme;.sidebar-section:nth-child(6) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Administration</div>
admin-produits-import-apercu;conforme;a[href$="users"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/users" class="sidebar-item">Utilisateurs</a>
admin-produits-import-apercu;conforme;a[href$="roles"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/roles" class="sidebar-item">Rôles</a>
admin-produits-import-apercu;conforme;h1;#1a1a1a;#f5f5f5;15,96;3:1;15.0pt (20px);bold;<h1 class="page-title">Aperçu de l'import</h1>
admin-produits-import-apercu;conforme;.page-subtitle;#69707d;#f5f5f5;4,57;4.5:1;9.8pt (13px);normal;<p class="page-subtitle">4 ligne(s) de données analysée(s) — aucune écriture n'a encore eu lieu</p>
admin-produits-import-apercu;conforme;div[role="alert"] > h2;#1a1a1a;#f5f5f5;15,96;3:1;15.8pt (21px);bold;<h2>Le fichier contient 2 erreur(s) : l'import est bloqué</h2>
admin-produits-import-apercu;conforme;div[role="alert"] > p;#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<p>Corrigez le fichier puis renvoyez-le. Aucune confirmation n'est possible tant qu'une erreur subsi
admin-produits-import-apercu;conforme;div[role="alert"] > table > thead > tr > th:nth-child(1);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Ligne</th>
admin-produits-import-apercu;conforme;div[role="alert"] > table > thead > tr > th:nth-child(2);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Colonne</th>
admin-produits-import-apercu;conforme;div[role="alert"] > table > thead > tr > th:nth-child(3);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Erreur</th>
admin-produits-import-apercu;conforme;div[role="alert"] > table > tbody > tr:nth-child(1) > td:nth-child(1);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>2</td>
admin-produits-import-apercu;conforme;div[role="alert"] > table > tbody > tr:nth-child(1) > td:nth-child(2);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>unite</td>
admin-produits-import-apercu;conforme;div[role="alert"] > table > tbody > tr:nth-child(1) > td:nth-child(3);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>Unité "piece" différente de l'unité existante ("pièce") pour l'ingrédient "Pain burger".</td>
admin-produits-import-apercu;conforme;div[role="alert"] > table > tbody > tr:nth-child(2) > td:nth-child(1);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>3</td>
admin-produits-import-apercu;conforme;div[role="alert"] > table > tbody > tr:nth-child(2) > td:nth-child(2);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>unite</td>
admin-produits-import-apercu;conforme;div[role="alert"] > table > tbody > tr:nth-child(2) > td:nth-child(3);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>Unité "piece" différente de l'unité existante ("pièce") pour l'ingrédient "Steak hache".</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(3) > h2;#1a1a1a;#f5f5f5;15,96;3:1;15.8pt (21px);bold;<h2>Résumé</h2>
admin-produits-import-apercu;conforme;li:nth-child(1);#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<li>2 produit(s) à créer</li>
admin-produits-import-apercu;conforme;li:nth-child(2);#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<li>0 produit(s) à mettre à jour</li>
admin-produits-import-apercu;conforme;li:nth-child(3);#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<li>0 produit(s) inchangé(s)</li>
admin-produits-import-apercu;conforme;li:nth-child(4);#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<li>3 ingrédient(s) déjà existant(s)</li>
admin-produits-import-apercu;conforme;li:nth-child(5);#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<li>1 ingrédient(s) à créer (stock à 0)</li>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > h2;#1a1a1a;#f5f5f5;15,96;3:1;15.8pt (21px);bold;<h2>Produits à créer (2)</h2>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > thead > tr > th:nth-child(1);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Ligne</th>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > thead > tr > th:nth-child(2);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Produit</th>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > thead > tr > th:nth-child(3);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Catégorie</th>
admin-produits-import-apercu;conforme;th:nth-child(4);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Prix</th>
admin-produits-import-apercu;conforme;th:nth-child(5);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">TVA</th>
admin-produits-import-apercu;conforme;th:nth-child(6);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Lignes de recette</th>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > tbody > tr:nth-child(1) > td:nth-child(1);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>2</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > tbody > tr:nth-child(1) > td:nth-child(2);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>Cheeseburger Wakdo</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > tbody > tr:nth-child(1) > td:nth-child(3);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>Burgers</td>
admin-produits-import-apercu;conforme;tr:nth-child(1) > td:nth-child(4);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>6,90 €</td>
admin-produits-import-apercu;conforme;tr:nth-child(1) > td:nth-child(5);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>10 %</td>
admin-produits-import-apercu;conforme;tr:nth-child(1) > td:nth-child(6);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>3</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > tbody > tr:nth-child(2) > td:nth-child(1);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>5</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > tbody > tr:nth-child(2) > td:nth-child(2);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>Coca-Cola</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(4) > table > tbody > tr:nth-child(2) > td:nth-child(3);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>Boissons</td>
admin-produits-import-apercu;conforme;tr:nth-child(2) > td:nth-child(4);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>2,50 €</td>
admin-produits-import-apercu;conforme;tr:nth-child(2) > td:nth-child(5);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>5,5 %</td>
admin-produits-import-apercu;conforme;tr:nth-child(2) > td:nth-child(6);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>1</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(5) > h2;#1a1a1a;#f5f5f5;15,96;3:1;15.8pt (21px);bold;<h2>Ingrédients à créer (1)</h2>
admin-produits-import-apercu;conforme;small;#1a1a1a;#f5f5f5;15,96;4.5:1;8.8pt (11.6667px);normal;<small>Créés à stock 0 : à réapprovisionner après import. Leur liste d'allergènes n'est pas encore r
admin-produits-import-apercu;conforme;.form-card:nth-child(5) > table > thead > tr > th:nth-child(1);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Ligne</th>
admin-produits-import-apercu;conforme;.form-card:nth-child(5) > table > thead > tr > th:nth-child(2);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Nom</th>
admin-produits-import-apercu;conforme;.form-card:nth-child(5) > table > thead > tr > th:nth-child(3);#69707d;#f9fafb;4,76;4.5:1;9.0pt (12px);normal;<th scope="col">Unité</th>
admin-produits-import-apercu;conforme;.form-card:nth-child(5) > table > tbody > tr > td:nth-child(1);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>5</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(5) > table > tbody > tr > td:nth-child(2);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>Coca-Cola</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(5) > table > tbody > tr > td:nth-child(3);#1a1a1a;#f5f5f5;15,96;4.5:1;9.8pt (13px);normal;<td>canette</td>
admin-produits-import-apercu;conforme;.form-card:nth-child(6) > h2;#1a1a1a;#f5f5f5;15,96;3:1;15.8pt (21px);bold;<h2>Confirmation</h2>
admin-produits-import-apercu;conforme;.form-card:nth-child(6) > p:nth-child(2);#1a1a1a;#f5f5f5;15,96;4.5:1;10.5pt (14px);normal;<p>Corrigez les erreurs ci-dessus et renvoyez le fichier.</p>
admin-produits-import-apercu;conforme;.btn;#4a4a4a;#ffffff;8,86;4.5:1;9.8pt (13px);normal;<a class="btn btn-secondary" href="/admin/products/import">Renvoyer un fichier</a>
admin-produits-import-apercu;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;4.5:1;11.3pt (15px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
admin-produits-import-apercu;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;9.8pt (13px);bold;<span class="a11y-toggle__label">Police adaptée</span>
admin-tableau-de-bord;conforme;.topbar-user-avatar;#ffc72c;#1a1a1a;11,15;4.5:1;9.8pt (13px);bold;<div class="topbar-user-avatar">WA</div>
admin-tableau-de-bord;conforme;.topbar-user-name;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);bold;<div class="topbar-user-name">Wakdo Admin</div>
admin-tableau-de-bord;conforme;.topbar-user-role;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);normal;<div class="topbar-user-role">Administrateur</div>
admin-tableau-de-bord;conforme;.sidebar-brand-name;#1a1a1a;#ffffff;17,4;3:1;15.8pt (21px);bold;<span class="sidebar-brand-name">Wak<span>do</span></span>
admin-tableau-de-bord;conforme;.sidebar-brand-name > span;#ae7f09;#ffffff;3,59;3:1;15.8pt (21px);bold;<span>do</span>
admin-tableau-de-bord;conforme;.sidebar-section:nth-child(2) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Vue d'ensemble</div>
admin-tableau-de-bord;conforme;.active;#1a1a1a;#fff3d1;15,74;4.5:1;11.3pt (15px);normal;<a href="/admin/dashboard" class="sidebar-item active">Tableau de bord</a>
admin-tableau-de-bord;conforme;.sidebar-section:nth-child(3) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Catalogue</div>
admin-tableau-de-bord;conforme;a[href$="categories"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/categories" class="sidebar-item">Catégories</a>
admin-tableau-de-bord;conforme;a[href$="products"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/products" class="sidebar-item">Produits</a>
admin-tableau-de-bord;conforme;a[href$="by-category"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/products/by-category" class="sidebar-item">Produits par catégorie</a>
admin-tableau-de-bord;conforme;a[href$="menus"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/menus" class="sidebar-item">Menus</a>
admin-tableau-de-bord;conforme;.sidebar-section:nth-child(4) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Stock</div>
admin-tableau-de-bord;conforme;a[href$="ingredients"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/ingredients" class="sidebar-item">Ingrédients</a>
admin-tableau-de-bord;conforme;.sidebar-section:nth-child(5) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Pilotage</div>
admin-tableau-de-bord;conforme;.sidebar-item[href$="orders"]:nth-child(2);#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/counter/orders" class="sidebar-item">Saisie commande</a>
admin-tableau-de-bord;conforme;a[href$="stats"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/stats" class="sidebar-item">Statistiques</a>
admin-tableau-de-bord;conforme;.sidebar-item[href$="orders"]:nth-child(4);#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/orders" class="sidebar-item">Commandes</a>
admin-tableau-de-bord;conforme;a[href$="display"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/kitchen/display" class="sidebar-item">Cuisine (KDS)</a>
admin-tableau-de-bord;conforme;.sidebar-section:nth-child(6) > .sidebar-section-label;#69707d;#ffffff;4,98;4.5:1;8.3pt (11px);bold;<div class="sidebar-section-label">Administration</div>
admin-tableau-de-bord;conforme;a[href$="users"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/users" class="sidebar-item">Utilisateurs</a>
admin-tableau-de-bord;conforme;a[href$="roles"];#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<a href="/admin/roles" class="sidebar-item">Rôles</a>
admin-tableau-de-bord;conforme;h1;#1a1a1a;#f5f5f5;15,96;3:1;15.0pt (20px);bold;<h1 class="page-title">Tableau de bord</h1>
admin-tableau-de-bord;conforme;.page-header:nth-child(1) > div > p;#69707d;#f5f5f5;4,57;4.5:1;9.8pt (13px);normal;<p class="page-subtitle">Bienvenue, Wakdo Admin — voici l'essentiel de votre restaurant aujourd'hui.
admin-tableau-de-bord;conforme;article:nth-child(1) > .tile-top > .tile-tag;#065f46;#d1fae5;6,77;4.5:1;9.0pt (12px);bold;<span class="tile-tag">En vente</span>
admin-tableau-de-bord;conforme;article:nth-child(1) > .tile-value;#1a1a1a;#ffffff;17,4;3:1;30.0pt (40px);bold;<div class="tile-value">58</div>
admin-tableau-de-bord;conforme;article:nth-child(1) > .tile-label;#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<div class="tile-label">Produits actifs</div>
admin-tableau-de-bord;conforme;article:nth-child(2) > .tile-top > .tile-tag;#065f46;#d1fae5;6,77;4.5:1;9.0pt (12px);bold;<span class="tile-tag">Classées</span>
admin-tableau-de-bord;conforme;article:nth-child(2) > .tile-value;#1a1a1a;#ffffff;17,4;3:1;30.0pt (40px);bold;<div class="tile-value">9</div>
admin-tableau-de-bord;conforme;article:nth-child(2) > .tile-label;#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<div class="tile-label">Catégories</div>
admin-tableau-de-bord;conforme;article:nth-child(3) > .tile-top > .tile-tag;#065f46;#d1fae5;6,77;4.5:1;9.0pt (12px);bold;<span class="tile-tag">Proposes</span>
admin-tableau-de-bord;conforme;article:nth-child(3) > .tile-value;#1a1a1a;#ffffff;17,4;3:1;30.0pt (40px);bold;<div class="tile-value">13</div>
admin-tableau-de-bord;conforme;article:nth-child(3) > .tile-label;#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<div class="tile-label">Menus</div>
admin-tableau-de-bord;conforme;article:nth-child(4) > .tile-top > .tile-tag;#065f46;#d1fae5;6,77;4.5:1;9.0pt (12px);bold;<span class="tile-tag">OK</span>
admin-tableau-de-bord;conforme;article:nth-child(4) > .tile-value;#1a1a1a;#ffffff;17,4;3:1;30.0pt (40px);bold;<div class="tile-value">0</div>
admin-tableau-de-bord;conforme;article:nth-child(4) > .tile-label;#4a4a4a;#ffffff;8,86;4.5:1;11.3pt (15px);normal;<div class="tile-label">Stock critique</div>
admin-tableau-de-bord;conforme;.page-header:nth-child(3) > div > h2;#1a1a1a;#f5f5f5;15,96;3:1;15.0pt (20px);bold;<h2 class="page-title">Ventes</h2>
admin-tableau-de-bord;conforme;.page-header:nth-child(3) > div > p;#69707d;#f5f5f5;4,57;4.5:1;9.8pt (13px);normal;<p class="page-subtitle">0,00 EUR aujourd'hui — 0 commande(s) payée(s).</p>
admin-tableau-de-bord;conforme;.stat-card:nth-child(1) > .stat-card__value;#1a1a1a;#ffffff;17,4;3:1;21.0pt (28px);bold;<div class="stat-card__value">0,00 EUR</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(1) > .stat-card__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);normal;<div class="stat-card__label">CA du jour</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(1) > .stat-card__sub.muted;#1a1a1a;#ffffff;17,4;4.5:1;9.2pt (12.25px);normal;<div class="stat-card__sub muted">0,00 EUR au total</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(2) > .stat-card__value;#1a1a1a;#ffffff;17,4;3:1;21.0pt (28px);bold;<div class="stat-card__value">0</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(2) > .stat-card__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);normal;<div class="stat-card__label">Commandes payées (jour)</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(2) > .stat-card__sub.muted;#1a1a1a;#ffffff;17,4;4.5:1;9.2pt (12.25px);normal;<div class="stat-card__sub muted">0 au total</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(3) > .stat-card__value;#1a1a1a;#ffffff;17,4;3:1;21.0pt (28px);bold;<div class="stat-card__value">0,00 EUR</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(3) > .stat-card__label;#1a1a1a;#ffffff;17,4;4.5:1;10.5pt (14px);normal;<div class="stat-card__label">Panier moyen</div>
admin-tableau-de-bord;conforme;.stat-card:nth-child(3) > .stat-card__sub.muted;#1a1a1a;#ffffff;17,4;4.5:1;9.2pt (12.25px);normal;<div class="stat-card__sub muted">par commande payée</div>
admin-tableau-de-bord;conforme;.page-header:nth-child(5) > div > h2;#1a1a1a;#f5f5f5;15,96;3:1;15.0pt (20px);bold;<h2 class="page-title">CA des 7 derniers jours</h2>
admin-tableau-de-bord;conforme;.a11y-toggle__icon;#1a1a1a;#ffffff;17,4;4.5:1;11.3pt (15px);bold;<span class="a11y-toggle__icon" aria-hidden="true">Aa</span>
admin-tableau-de-bord;conforme;.a11y-toggle__label;#1a1a1a;#ffffff;17,4;4.5:1;9.8pt (13px);bold;<span class="a11y-toggle__label">Police adaptée</span>
categories;conforme;#back-to-welcome;#4a4a4a;#ffffff;8,86;4.5:1;10.5pt (14px);bold;<a href="index.html" id="back-to-welcome" class="site-header__back" aria-label="Retour à l'accueil" 
categories;conforme;h1;#1a1a1a;#f5f5f5;15,96;3:1;24.0pt (32px);bold;<h1 class="categories-main__heading">Que souhaitez-vous commander&nbsp ?</h1>
categories;conforme;.categories-main__sub;#4a4a4a;#f5f5f5;8,12;4.5:1;12.0pt (16px);normal;<p class="categories-main__sub">Choisissez <strong>une catégorie</strong> pour découvrir nos produit
categories;conforme;strong;#4a4a4a;#f5f5f5;8,12;4.5:1;12.0pt (16px);bold;<strong>une catégorie</strong>
categories;conforme;a[href="products.html?category=1"] > .category-card__label;#1a1a1a;#ffffff;17,4;3:1;15.0pt (20px);bold;<span class="category-card__label">Menus</span>
